AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3023,Automotive Service Technicians and Mechanics,detailed,"664,070",0.5,,,,,23.89,"49,690",0.3,14.07,17.27,22.58,29.20,36.23,"29,270","35,910","46,970","60,740","75,360",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3030,Bus and Truck Mechanics and Diesel Engine Specialists,broad,"271,720",0.9,,,,,26.99,"56,140",0.3,17.80,21.96,26.14,30.86,37.66,"37,030","45,670","54,360","64,180","78,340",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,"271,720",0.9,,,,,26.99,"56,140",0.3,17.80,21.96,26.14,30.86,37.66,"37,030","45,670","54,360","64,180","78,340",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3040,Heavy Vehicle and Mobile Equipment Service Technicians and Mechanics,broad,"213,460",0.9,,,,,27.98,"58,190",0.3,18.10,22.42,28.06,32.08,38.26,"37,650","46,630","58,350","66,720","79,570",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3041,Farm Equipment Mechanics and Service Technicians,detailed,"35,280",1.5,,,,,24.00,"49,930",0.7,15.23,18.42,23.08,28.87,32.03,"31,680","38,320","48,010","60,060","66,620",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,"158,350",1.2,,,,,28.64,"59,560",0.3,18.73,23.00,28.58,33.04,38.50,"38,950","47,840","59,440","68,720","80,080",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3043,Rail Car Repairers,detailed,"19,830",1.6,,,,,29.79,"61,960",0.5,18.42,22.62,30.05,35.88,40.54,"38,320","47,050","62,510","74,630","84,330",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3050,Small Engine Mechanics,broad,"75,190",2.1,,,,,21.90,"45,560",0.4,14.34,17.27,21.19,25.44,30.40,"29,820","35,930","44,080","52,920","63,240",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3051,Motorboat Mechanics and Service Technicians,detailed,"24,920",2.0,,,,,24.17,"50,280",0.6,15.35,18.39,23.21,28.67,34.50,"31,930","38,260","48,280","59,630","71,760",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3052,Motorcycle Mechanics,detailed,"14,700",3.4,,,,,21.51,"44,740",1.2,13.80,16.83,20.85,24.79,30.38,"28,710","35,000","43,370","51,570","63,200",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,detailed,"35,570",3.0,,,,,20.48,"42,590",0.5,14.02,16.67,19.25,23.33,28.41,"29,170","34,680","40,030","48,530","59,090",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3090,"Miscellaneous Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",broad,"130,940",1.2,,,,,17.68,"36,780",0.3,13.29,14.30,16.95,19.06,23.38,"27,630","29,750","35,250","39,640","48,630",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3091,Bicycle Repairers,detailed,"13,760",6.6,,,,,17.68,"36,770",0.7,13.00,14.75,17.43,20.13,22.93,"27,040","30,680","36,250","41,860","47,690",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3092,Recreational Vehicle Service Technicians,detailed,"17,190",2.2,,,,,22.75,"47,320",0.8,14.85,17.67,21.65,26.38,31.44,"30,900","36,750","45,030","54,880","65,390",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3093,Tire Repairers and Changers,detailed,"99,980",1.3,,,,,16.81,"34,970",0.4,13.14,14.12,16.46,18.09,21.98,"27,320","29,360","34,240","37,630","45,710",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9000,"Other Installation, Maintenance, and Repair Occupations",minor,"3,122,550",0.6,,,,,25.46,"52,970",0.2,14.74,18.08,23.25,30.21,38.59,"30,660","37,610","48,360","62,830","80,260",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9010,Control and Valve Installers and Repairers,broad,"73,740",2.2,,,,,29.63,"61,620",0.6,17.27,21.03,26.82,37.87,47.49,"35,920","43,750","55,790","78,760","98,780",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9011,Mechanical Door Repairers,detailed,"27,330",3.9,,,,,23.27,"48,400",0.9,15.64,18.27,22.60,27.07,31.49,"32,520","38,010","47,010","56,300","65,500",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",detailed,"46,410",2.4,,,,,33.37,"69,410",0.9,18.26,23.35,31.16,43.11,49.31,"37,980","48,580","64,810","89,670","102,570",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9020,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",broad,"374,770",1.1,,,,,27.63,"57,460",0.6,17.39,21.20,24.71,31.56,39.73,"36,170","44,100","51,390","65,630","82,630",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,"374,770",1.1,,,,,27.63,"57,460",0.6,17.39,21.20,24.71,31.56,39.73,"36,170","44,100","51,390","65,630","82,630",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9030,Home Appliance Repairers,broad,"29,370",3.3,,,,,22.84,"47,500",0.9,14.04,17.48,22.12,27.08,32.36,"29,190","36,350","46,000","56,320","67,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9031,Home Appliance Repairers,detailed,"29,370",3.3,,,,,22.84,"47,500",0.9,14.04,17.48,22.12,27.08,32.36,"29,190","36,350","46,000","56,320","67,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9040,"Industrial Machinery Installation, Repair, and Maintenance Workers",broad,"490,410",0.7,,,,,29.03,"60,390",0.3,18.47,22.99,28.59,34.15,39.45,"38,420","47,820","59,470","71,040","82,050",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9041,Industrial Machinery Mechanics,detailed,"386,120",0.7,,,,,29.32,"60,990",0.3,18.70,23.16,28.76,34.50,39.81,"38,900","48,180","59,830","71,760","82,810",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9043,"Maintenance Workers, Machinery",detailed,"62,770",1.4,,,,,26.88,"55,910",0.5,17.36,20.95,25.63,31.11,37.83,"36,100","43,580","53,310","64,700","78,690",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9044,Millwrights,detailed,"40,930",2.7,,,,,29.69,"61,750",0.8,18.72,23.56,29.29,35.60,39.09,"38,940","49,010","60,930","74,040","81,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9045,"Refractory Materials Repairers, Except Brickmasons",detailed,580,8.7,,,,,24.52,"51,010",2.3,14.80,18.16,24.30,30.74,31.66,"30,780","37,770","50,550","63,940","65,840",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9050,Line Installers and Repairers,broad,"227,190",1.0,,,,,35.58,"74,010",0.5,19.11,24.01,36.17,45.94,51.42,"39,750","49,950","75,230","95,540","106,950",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9051,Electrical Power-Line Installers and Repairers,detailed,"119,510",1.1,,,,,39.79,"82,770",0.5,22.63,29.90,39.59,49.07,55.09,"47,070","62,190","82,340","102,070","114,590",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9052,Telecommunications Line Installers and Repairers,detailed,"107,670",2.0,,,,,30.90,"64,280",0.8,18.28,22.21,29.13,39.88,46.74,"38,020","46,200","60,580","82,950","97,220",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9060,Precision Instrument and Equipment Repairers,broad,"79,970",2.1,,,,,28.51,"59,300",0.8,16.41,19.97,26.96,35.99,43.81,"34,120","41,530","56,070","74,870","91,110",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9061,Camera and Photographic Equipment Repairers,detailed,"2,120",21.4,,,,,22.53,"46,870",3.2,14.43,17.16,21.18,24.39,34.50,"30,010","35,700","44,060","50,720","71,750",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9062,Medical Equipment Repairers,detailed,"58,830",2.5,,,,,29.30,"60,950",1.0,17.08,20.90,27.82,36.70,45.34,"35,530","43,480","57,860","76,340","94,310",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9063,Musical Instrument Repairers and Tuners,detailed,"6,330",3.8,,,,,20.73,"43,120",1.4,13.10,14.75,18.34,23.67,30.34,"27,250","30,680","38,150","49,230","63,110",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9064,Watch and Clock Repairers,detailed,"1,880",15.5,,,,,23.84,"49,580",5.0,13.50,15.59,23.25,28.66,36.47,"28,080","32,420","48,370","59,620","75,870",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9069,"Precision Instrument and Equipment Repairers, All Other",detailed,"10,810",4.9,,,,,30.76,"63,970",1.5,19.21,23.99,29.66,36.81,43.39,"39,960","49,900","61,690","76,570","90,250",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9070,"Maintenance and Repair Workers, General",broad,"1,485,990",0.8,,,,,22.66,"47,130",0.2,14.05,17.21,21.62,27.59,33.14,"29,220","35,800","44,980","57,390","68,930",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9071,"Maintenance and Repair Workers, General",detailed,"1,485,990",0.8,,,,,22.66,"47,130",0.2,14.05,17.21,21.62,27.59,33.14,"29,220","35,800","44,980","57,390","68,930",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9080,Wind Turbine Service Technicians,broad,"9,830",8.4,,,,,28.79,"59,880",1.6,21.71,23.38,27.56,30.72,38.54,"45,150","48,630","57,320","63,900","80,170",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9081,Wind Turbine Service Technicians,detailed,"9,830",8.4,,,,,28.79,"59,880",1.6,21.71,23.38,27.56,30.72,38.54,"45,150","48,630","57,320","63,900","80,170",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9090,"Miscellaneous Installation, Maintenance, and Repair Workers",broad,"351,290",0.8,,,,,22.07,"45,910",0.4,13.80,16.25,19.60,25.52,33.31,"28,700","33,790","40,770","53,080","69,290",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",detailed,"35,790",4.0,,,,,20.43,"42,500",1.0,12.80,15.28,19.08,23.98,28.81,"26,630","31,790","39,690","49,870","59,930",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9092,Commercial Divers,detailed,"3,860",15.7,,,,,41.17,"85,630",8.5,18.46,23.73,32.84,51.51,82.44,"38,390","49,370","68,300","107,150","171,470",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9094,Locksmiths and Safe Repairers,detailed,"15,240",1.4,,,,,24.14,"50,210",0.7,14.77,17.70,22.79,28.90,35.01,"30,710","36,820","47,400","60,110","72,830",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9095,Manufactured Building and Mobile Home Installers,detailed,"3,630",11.6,,,,,18.28,"38,020",1.8,13.15,14.87,17.70,20.59,25.39,"27,350","30,920","36,820","42,820","52,800",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9096,Riggers,detailed,"19,260",3.6,,,,,28.22,"58,700",1.0,16.90,19.95,26.29,34.09,40.98,"35,140","41,500","54,680","70,910","85,250",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9097,Signal and Track Switch Repairers,detailed,"6,880",0.7,,,,,37.20,"77,370",0.6,24.05,32.87,39.09,41.72,44.66,"50,020","68,370","81,300","86,770","92,900",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,"93,650",1.6,,,,,17.67,"36,750",0.4,12.44,14.35,16.88,19.80,24.02,"25,880","29,850","35,100","41,180","49,970",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,"172,980",1.3,,,,,22.98,"47,800",0.4,14.56,17.34,21.39,27.20,33.82,"30,270","36,070","44,500","56,570","70,350",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-0000,Production Occupations,major,"8,738,980",0.2,,,,,21.81,"45,370",0.2,13.93,16.24,19.19,24.67,31.94,"28,980","33,780","39,910","51,320","66,430",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-1000,Supervisors of Production Workers,minor,"659,930",0.3,,,,,33.22,"69,100",0.2,19.32,23.80,30.53,38.74,49.07,"40,180","49,510","63,510","80,580","102,070",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-1010,First-Line Supervisors of Production and Operating Workers,broad,"659,930",0.3,,,,,33.22,"69,100",0.2,19.32,23.80,30.53,38.74,49.07,"40,180","49,510","63,510","80,580","102,070",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,"659,930",0.3,,,,,33.22,"69,100",0.2,19.32,23.80,30.53,38.74,49.07,"40,180","49,510","63,510","80,580","102,070",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2000,Assemblers and Fabricators,minor,"1,903,910",0.6,,,,,19.92,"41,420",0.3,13.93,15.57,18.24,22.60,29.35,"28,980","32,390","37,930","47,010","61,050",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2010,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",broad,"32,140",2.7,,,,,28.90,"60,110",0.8,18.10,22.53,28.09,36.24,41.04,"37,650","46,870","58,430","75,380","85,370",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",detailed,"32,140",2.7,,,,,28.90,"60,110",0.8,18.10,22.53,28.09,36.24,41.04,"37,650","46,870","58,430","75,380","85,370",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2020,"Electrical, Electronics, and Electromechanical Assemblers",broad,"286,380",1.3,,,,,20.14,"41,890",0.3,14.29,16.50,18.58,22.68,28.22,"29,720","34,320","38,640","47,180","58,690",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2021,"Coil Winders, Tapers, and Finishers",detailed,"10,860",3.8,,,,,21.56,"44,850",0.9,15.20,17.64,20.75,24.40,28.68,"31,620","36,700","43,160","50,750","59,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2028,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",detailed,"275,510",1.3,,,,,20.08,"41,770",0.3,14.26,16.46,18.55,22.61,28.18,"29,650","34,230","38,580","47,020","58,620",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2030,Engine and Other Machine Assemblers,broad,"50,120",2.9,,,,,24.99,"51,980",0.5,16.68,19.21,24.45,30.88,32.87,"34,700","39,960","50,850","64,230","68,360",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2031,Engine and Other Machine Assemblers,detailed,"50,120",2.9,,,,,24.99,"51,980",0.5,16.68,19.21,24.45,30.88,32.87,"34,700","39,960","50,850","64,230","68,360",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2040,Structural Metal Fabricators and Fitters,broad,"58,870",2.1,,,,,23.50,"48,870",0.6,16.28,18.75,22.69,27.06,31.23,"33,870","39,000","47,200","56,270","64,970",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2041,Structural Metal Fabricators and Fitters,detailed,"58,870",2.1,,,,,23.50,"48,870",0.6,16.28,18.75,22.69,27.06,31.23,"33,870","39,000","47,200","56,270","64,970",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2050,Fiberglass Laminators and Fabricators,broad,"21,910",2.9,,,,,19.85,"41,280",0.8,14.18,16.80,18.32,22.43,25.36,"29,490","34,950","38,110","46,650","52,760",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2051,Fiberglass Laminators and Fabricators,detailed,"21,910",2.9,,,,,19.85,"41,280",0.8,14.18,16.80,18.32,22.43,25.36,"29,490","34,950","38,110","46,650","52,760",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2060,Timing Device Assemblers and Adjusters,broad,370,12.3,,,,,22.35,"46,480",7.3,15.01,17.09,20.33,24.76,34.15,"31,210","35,550","42,290","51,510","71,020",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2061,Timing Device Assemblers and Adjusters,detailed,370,12.3,,,,,22.35,"46,480",7.3,15.01,17.09,20.33,24.76,34.15,"31,210","35,550","42,290","51,510","71,020",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2090,Miscellaneous Assemblers and Fabricators,broad,"1,454,130",0.8,,,,,19.35,"40,250",0.3,13.76,15.26,17.93,22.01,28.10,"28,620","31,750","37,280","45,780","58,450",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2090,Miscellaneous Assemblers and Fabricators,detailed,"1,454,130",0.8,,,,,19.35,"40,250",0.3,13.76,15.26,17.93,22.01,28.10,"28,620","31,750","37,280","45,780","58,450",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3000,Food Processing Workers,minor,"807,880",0.9,,,,,17.45,"36,300",0.3,12.53,14.35,16.98,19.38,23.24,"26,060","29,840","35,320","40,320","48,340",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3010,Bakers,broad,"205,300",2.1,,,,,16.41,"34,140",0.7,11.57,13.71,15.76,18.01,21.95,"24,060","28,510","32,780","37,460","45,650",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3011,Bakers,detailed,"205,300",2.1,,,,,16.41,"34,140",0.7,11.57,13.71,15.76,18.01,21.95,"24,060","28,510","32,780","37,460","45,650",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3020,"Butchers and Other Meat, Poultry, and Fish Processing Workers",broad,"341,520",0.8,,,,,17.42,"36,230",0.3,12.80,14.54,17.25,19.21,22.66,"26,620","30,230","35,870","39,950","47,130",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3021,Butchers and Meat Cutters,detailed,"129,400",1.5,,,,,18.36,"38,200",0.4,12.52,14.53,17.76,21.71,24.61,"26,030","30,210","36,930","45,150","51,180",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,"133,460",1.1,,,,,16.87,"35,090",0.3,12.96,14.42,16.86,18.80,21.43,"26,950","29,990","35,070","39,100","44,560",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3023,Slaughterers and Meat Packers,detailed,"78,660",1.5,,,,,16.79,"34,920",0.4,13.20,14.76,16.94,18.48,21.01,"27,460","30,690","35,240","38,440","43,700",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3090,Miscellaneous Food Processing Workers,broad,"261,060",1.1,,,,,18.31,"38,090",0.4,13.02,14.80,17.40,21.51,24.72,"27,080","30,790","36,190","44,730","51,420",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",detailed,"20,010",2.9,,,,,19.12,"39,770",0.8,13.00,15.10,18.17,22.39,26.49,"27,040","31,400","37,790","46,560","55,110",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3092,Food Batchmakers,detailed,"166,520",1.6,,,,,18.61,"38,710",0.5,13.12,14.84,17.59,22.28,25.28,"27,290","30,860","36,580","46,340","52,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3093,Food Cooking Machine Operators and Tenders,detailed,"26,740",3.8,,,,,18.15,"37,760",0.8,13.00,14.46,17.64,21.07,24.15,"27,040","30,080","36,700","43,830","50,240",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3099,"Food Processing Workers, All Other",detailed,"47,790",2.2,,,,,17.04,"35,430",0.5,12.86,14.72,16.69,18.52,21.59,"26,740","30,610","34,710","38,520","44,910",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4000,Metal Workers and Plastic Workers,minor,"1,644,250",0.4,,,,,22.61,"47,020",0.2,14.99,17.67,21.67,26.27,31.39,"31,180","36,750","45,080","54,640","65,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4020,"Forming Machine Setters, Operators, and Tenders, Metal and Plastic",broad,"102,040",1.7,,,,,21.43,"44,580",0.4,14.94,17.34,20.45,24.13,29.54,"31,080","36,060","42,540","50,200","61,450",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"63,490",2.0,,,,,20.47,"42,580",0.5,14.52,16.91,19.22,23.16,27.73,"30,200","35,170","39,970","48,170","57,690",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"10,650",4.0,,,,,22.57,"46,940",0.7,15.58,18.19,22.37,26.41,30.24,"32,410","37,830","46,540","54,940","62,900",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"27,900",3.5,,,,,23.20,"48,250",0.7,15.82,18.35,22.26,26.82,31.84,"32,910","38,160","46,310","55,780","66,220",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4030,"Machine Tool Cutting Setters, Operators, and Tenders, Metal and Plastic",broad,"297,630",0.9,,,,,20.67,"42,990",0.3,14.66,17.04,19.18,23.27,28.88,"30,490","35,440","39,880","48,410","60,080",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"182,460",1.4,,,,,20.31,"42,240",0.3,14.56,16.93,18.91,22.85,28.41,"30,280","35,200","39,340","47,520","59,090",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"6,470",4.1,,,,,21.81,"45,350",1.1,14.77,17.70,20.41,24.60,30.00,"30,720","36,820","42,450","51,170","62,400",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"73,800",1.2,,,,,20.21,"42,050",0.5,14.61,16.83,18.71,22.83,28.09,"30,390","35,000","38,910","47,490","58,430",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"19,410",3.1,,,,,22.99,"47,820",0.8,15.66,18.16,22.61,26.50,30.99,"32,580","37,780","47,020","55,130","64,450",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"15,480",3.3,,,,,23.65,"49,200",0.7,15.98,18.10,22.53,28.37,32.51,"33,240","37,650","46,870","59,000","67,620",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4040,Machinists,broad,"316,860",0.9,,,,,24.72,"51,430",0.3,16.21,18.79,23.32,29.27,34.53,"33,720","39,090","48,510","60,870","71,820",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4041,Machinists,detailed,"316,860",0.9,,,,,24.72,"51,430",0.3,16.21,18.79,23.32,29.27,34.53,"33,720","39,090","48,510","60,870","71,820",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4050,"Metal Furnace Operators, Tenders, Pourers, and Casters",broad,"25,390",2.6,,,,,24.91,"51,810",0.6,17.21,19.13,23.61,29.58,37.29,"35,800","39,800","49,110","61,520","77,570",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4051,Metal-Refining Furnace Operators and Tenders,detailed,"19,320",3.3,,,,,25.70,"53,450",0.8,17.53,20.05,24.18,30.42,37.54,"36,460","41,700","50,280","63,280","78,090",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4052,"Pourers and Casters, Metal",detailed,"6,070",3.1,,,,,22.41,"46,600",0.8,15.97,17.95,21.67,25.52,31.79,"33,230","37,340","45,070","53,080","66,120",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4060,"Model Makers and Patternmakers, Metal and Plastic",broad,"5,580",5.0,,,,,28.04,"58,320",1.1,17.89,21.71,27.00,33.29,40.20,"37,210","45,150","56,170","69,250","83,620",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4061,"Model Makers, Metal and Plastic",detailed,"3,350",6.8,,,,,28.95,"60,220",1.8,18.24,21.83,27.70,36.59,41.00,"37,950","45,400","57,620","76,120","85,280",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4062,"Patternmakers, Metal and Plastic",detailed,"2,230",6.4,,,,,26.67,"55,470",1.0,17.23,21.50,26.43,31.85,35.71,"35,840","44,710","54,970","66,260","74,280",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4070,"Molders and Molding Machine Setters, Operators, and Tenders, Metal and Plastic",broad,"177,150",1.2,,,,,19.15,"39,830",0.3,13.89,15.26,17.87,22.02,26.49,"28,890","31,730","37,160","45,810","55,100",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4071,Foundry Mold and Coremakers,detailed,"11,330",2.9,,,,,20.19,"42,000",0.7,14.24,16.81,19.29,23.25,27.82,"29,620","34,970","40,120","48,360","57,870",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"165,820",1.3,,,,,19.08,"39,690",0.3,13.86,15.22,17.81,21.93,26.40,"28,830","31,650","37,050","45,620","54,900",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4080,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",broad,"137,060",1.3,,,,,20.21,"42,040",0.4,14.14,16.51,18.85,23.06,28.15,"29,410","34,350","39,210","47,970","58,560",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"137,060",1.3,,,,,20.21,"42,040",0.4,14.14,16.51,18.85,23.06,28.15,"29,410","34,350","39,210","47,970","58,560",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4110,Tool and Die Makers,broad,"61,730",1.5,,,,,28.55,"59,390",0.4,18.49,22.92,28.75,34.16,38.24,"38,470","47,670","59,800","71,050","79,540",,
